Customer ID,Year,Order Date,Source City,Destination City,Distance,Planned Delivery Date,Actual Delivery Date,Shipment Delay,Price Charged,Cost,Profit
281,Post Covid,09/02/22,P.N.Patti,Renukoot,1066,12/02/22,12/02/22,0,350,178.5,171.5
282,Covid,14/09/21,Umred,Lucknow,479,15/09/21,15/09/21,0,200,170,30
283,Post Covid,15/10/22,Puthuppally,Sirsa,368,16/10/22,16/10/22,0,200,120,80
284,Post Covid,21/09/22,Sahjanwa,Uran,1998,25/09/22,24/09/22,-1,500,275,225
285,Covid,10/08/21,Lanka,Firozpur Cantt.,1520,14/08/21,15/08/21,1,500,385,115
286,Covid,03/01/21,Guruvayoor,Morena,145,04/01/21,04/01/21,0,100,78,22
287,Post Covid,22/12/22,Satna,Amritsar,819,24/12/22,24/12/22,0,350,199.5,150.5
288,Covid,08/06/21,Mandla,Satara,2445,13/06/21,15/06/21,2,500,425,75
289,Covid,29/07/20,Pavagada,Dimapur,1231,01/08/20,02/08/20,1,350,297.5,52.5
290,Covid,31/03/21,Zaidpur,Perambalur,1736,04/04/21,05/04/21,1,500,425,75
291,Post Covid,10/12/22,Arsikere,Dibrugarh,1466,13/12/22,13/12/22,0,350,196,154
292,Post Covid,08/08/22,Medininagar (Daltonganj),Robertson Pet,1206,11/08/22,11/08/22,0,350,182,168
293,Covid,19/05/21,Samthar,Hansi,1037,22/05/21,23/05/21,1,350,287,63
294,Post Covid,14/02/22,Faridkot,Srisailam Project (Right Flank Colony) Township,224,15/02/22,15/02/22,0,100,50,50
295,Covid,23/04/21,Ahmednagar,Sunabeda,1005,26/04/21,27/04/21,1,350,294,56
296,Post Covid,23/01/22,Ankleshwar,Songadh,1310,26/01/22,26/01/22,0,350,199.5,150.5
297,Covid,11/01/21,Mahesana,Bhatapara,1776,15/01/21,17/01/21,2,500,390,110
298,Covid,04/06/21,Chilakaluripet,Rajula,1408,07/06/21,08/06/21,1,350,294,56
299,Post Covid,01/09/22,Arwal,Patur,1947,05/09/22,04/09/22,-1,500,300,200
300,Covid,09/05/21,Nuzvid,Madhepura,275,10/05/21,10/05/21,0,200,170,30
301,Covid,25/09/21,Laharpur,Gokak,89,26/09/21,26/09/21,0,100,84,16
302,Covid,12/06/20,Phulpur,Shimla,956,14/06/20,14/06/20,0,350,294,56
303,Covid,09/01/21,Pukhrayan,Sirsi,1045,12/01/21,13/01/21,1,350,273,77
304,Covid,19/06/21,Thiruvallur,Chaibasa,287,20/06/21,20/06/21,0,200,156,44
305,Covid,27/12/21,Laharpur,Chittur-Thathamangalam,2043,01/01/22,03/01/22,2,500,395,105
306,Post Covid,18/07/22,Jalandhar Cantt.,Silvassa,2332,23/07/22,22/07/22,-1,500,265,235
307,Post Covid,16/08/22,Anjar,Hoshiarpur,1005,19/08/22,19/08/22,0,350,210,140
308,Post Covid,27/03/22,Dhenkanal,Rehli,289,28/03/22,28/03/22,0,200,118,82
309,Post Covid,04/01/22,Rewari,Neemuch,2352,09/01/22,08/01/22,-1,500,275,225
310,Covid,12/11/21,Manvi,Maner,1645,16/11/21,17/11/21,1,500,385,115
311,Covid,01/12/21,Dhenkanal,Hardwar,872,03/12/21,03/12/21,0,350,290.5,59.5
312,Covid,23/12/20,Nalbari,Porbandar,2241,28/12/20,30/12/20,2,500,400,100
313,Post Covid,26/07/22,Baripada Town,Chennai,867,28/07/22,28/07/22,0,350,196,154
314,Covid,25/03/20,Mussoorie,Sadri,215,26/03/20,26/03/20,0,100,82,18
315,Post Covid,14/12/22,Srisailam Project (Right Flank Colony) Township,Chandigarh,1844,18/12/22,17/12/22,-1,500,250,250
316,Covid,02/09/20,Amalapuram,Katihar,1004,05/09/20,06/09/20,1,350,283.5,66.5
317,Covid,11/11/20,Sagara,Changanassery,2005,16/11/20,18/11/20,2,500,405,95
318,Covid,28/03/21,Ratlam,Nawapur,460,29/03/21,29/03/21,0,200,156,44
319,Post Covid,02/09/22,Itarsi,Baripada Town,274,03/09/22,03/09/22,0,200,106,94
320,Covid,07/07/21,Palwal,Pallikonda,2375,12/07/21,14/07/21,2,500,375,125
321,Post Covid,03/07/22,Madhubani,Sholavandan,53,04/07/22,04/07/22,0,100,57,43
322,Covid,31/03/21,Ponneri,Hardwar,1081,03/04/21,04/04/21,1,350,262.5,87.5
323,Post Covid,28/01/22,Vatakara,Powayan,445,29/01/22,29/01/22,0,200,118,82
324,Post Covid,24/10/22,Rishikesh,Narayanpet,1019,27/10/22,27/10/22,0,350,199.5,150.5
325,Post Covid,21/08/22,Baripada Town,Tiruttani,1818,25/08/22,24/08/22,-1,500,280,220
326,Post Covid,24/03/22,Kalyan-Dombivali,Adoor,2034,29/03/22,28/03/22,-1,500,255,245
327,Post Covid,11/11/22,Perinthalmanna,Surapura,447,12/11/22,12/11/22,0,200,120,80
328,Covid,10/12/21,Balangir,Tiruttani,229,11/12/21,11/12/21,0,100,81,19
329,Post Covid,07/03/22,Tehri,Sikandrabad,2363,12/03/22,11/03/22,-1,500,290,210
330,Post Covid,27/09/22,Pallikonda,Jhumri Tilaiya,1285,30/09/22,30/09/22,0,350,178.5,171.5
331,Post Covid,17/10/22,Lumding,Hisar,1156,20/10/22,20/10/22,0,350,192.5,157.5
332,Post Covid,31/03/22,Sandila,Karimganj,1843,04/04/22,03/04/22,-1,500,250,250
333,Covid,30/06/21,Wai,Amravati,268,01/07/21,01/07/21,0,200,152,48
334,Post Covid,19/01/22,Surandai,Motipur,1323,22/01/22,22/01/22,0,350,203,147
335,Post Covid,05/12/22,Chirkunda,Pandhurna,1591,09/12/22,08/12/22,-1,500,280,220
336,Covid,31/12/21,Srirampore,Panagudi,2477,05/01/22,07/01/22,2,500,425,75
337,Covid,17/09/20,Neyyattinkara,Marigaon,1429,20/09/20,21/09/20,1,350,287,63
338,Covid,29/06/20,Thanesar,Rewa,1210,02/07/20,03/07/20,1,350,294,56
339,Post Covid,11/09/22,Nangal,Rajgir,1184,14/09/22,14/09/22,0,350,178.5,171.5
340,Post Covid,01/12/22,Shimla,Thrissur,1604,05/12/22,04/12/22,-1,500,260,240
341,Post Covid,04/01/22,Takhatgarh,Visakhapatnam,1049,07/01/22,07/01/22,0,350,203,147
342,Covid,27/12/21,Ranipet,Ludhiana,1929,31/12/21,02/01/22,2,500,415,85
343,Covid,17/08/21,Tenu dam-cum-Kathhara,Pathri,1291,20/08/21,21/08/21,1,350,266,84
344,Covid,03/06/20,Latur,Vapi,918,05/06/20,05/06/20,0,350,294,56
345,Post Covid,07/07/22,Rayachoti,Soyagaon,528,09/07/22,09/07/22,0,200,116,84
346,Post Covid,29/04/22,Ajmer,Shahpura,796,01/05/22,01/05/22,0,350,189,161
347,Post Covid,03/06/22,Raxaul Bazar,Fatehpur Sikri,2024,08/06/22,07/06/22,-1,500,280,220
348,Covid,11/05/21,Barbil,Nehtaur,400,12/05/21,12/05/21,0,200,168,32
349,Covid,12/06/21,Pauni,Muzaffarpur,530,14/06/21,14/06/21,0,200,154,46
350,Covid,19/07/20,Titlagarh,Mangalvedhe,2494,24/07/20,26/07/20,2,500,415,85
351,Post Covid,06/11/22,Vasai-Virar,Sihora,1011,09/11/22,09/11/22,0,350,182,168
352,Covid,30/03/20,Makhdumpur,Dhule,2391,04/04/20,06/04/20,2,500,415,85
353,Post Covid,01/04/22,Lohardaga,Vadalur,1951,05/04/22,04/04/22,-1,500,255,245
354,Covid,04/02/21,Naugachhia,Pandhurna,2153,09/02/21,11/02/21,2,500,395,105
355,Covid,07/04/20,Samalkha,Surapura,2072,12/04/20,14/04/20,2,500,380,120
356,Post Covid,30/06/22,Nagaon,Nellikuppam,1121,03/07/22,03/07/22,0,350,175,175
357,Covid,20/04/21,Sattenapalle,Phalodi,985,22/04/21,22/04/21,0,350,297.5,52.5
358,Covid,04/12/20,Shirur,Hindupur,2392,09/12/20,11/12/20,2,500,410,90
359,Covid,25/08/21,Adra,Guruvayoor,1148,28/08/21,29/08/21,1,350,266,84
360,Covid,18/02/21,Rewa,Bettiah,1964,22/02/21,24/02/21,2,500,425,75
361,Covid,27/03/20,Pipar City,Sugauli,2446,01/04/20,03/04/20,2,500,375,125
362,Post Covid,25/03/22,Shrirangapattana,Urmar Tanda,1869,29/03/22,28/03/22,-1,500,295,205
363,Post Covid,23/04/22,Kashipur,Anand,1082,26/04/22,26/04/22,0,350,185.5,164.5
364,Covid,24/12/20,Sedam,Sihora,1877,28/12/20,30/12/20,2,500,390,110
365,Covid,15/01/21,Sambalpur,Tikamgarh,2390,20/01/21,22/01/21,2,500,410,90
366,Post Covid,08/10/22,Thiruvalla,Kothagudem,1548,12/10/22,11/10/22,-1,500,290,210
367,Covid,25/04/21,Wani,Tirupati,2063,30/04/21,02/05/21,2,500,385,115
368,Covid,24/08/21,Tarakeswar,Ramgarh,1966,28/08/21,30/08/21,2,500,385,115
369,Post Covid,11/07/22,Samastipur,Pilani,509,13/07/22,13/07/22,0,200,110,90
370,Post Covid,11/09/22,Jhargram,Pauri,1696,15/09/22,14/09/22,-1,500,265,235
371,Post Covid,30/04/22,Padra,Mancherial,2334,05/05/22,04/05/22,-1,500,270,230
372,Post Covid,24/02/22,Oddanchatram,Panchkula,2400,01/03/22,28/02/22,-1,500,290,210
373,Post Covid,15/07/22,Eluru,Coimbatore,55,16/07/22,16/07/22,0,100,51,49
374,Covid,06/08/20,Sankari,Mangrol,764,08/08/20,08/08/20,0,350,280,70
375,Covid,11/04/20,Shirdi,Bahraich,1610,15/04/20,16/04/20,1,500,425,75
376,Covid,17/08/20,Paravoor,Puliyankudi,750,19/08/20,19/08/20,0,200,156,44
377,Covid,29/04/20,Naidupet,Nokha,734,01/05/20,01/05/20,0,200,154,46
378,Covid,06/10/21,Sitapur,Chirala,1561,10/10/21,11/10/21,1,500,395,105
379,Post Covid,28/03/22,Makhdumpur,Shirur,779,30/03/22,30/03/22,0,350,196,154
380,Post Covid,26/08/22,Tarbha,Anand,712,28/08/22,28/08/22,0,200,104,96
381,Post Covid,08/04/22,Unjha,Baramula,1635,12/04/22,11/04/22,-1,500,295,205
382,Post Covid,04/12/22,Rajkot,Tekkalakote,1447,07/12/22,07/12/22,0,350,182,168
383,Post Covid,02/01/22,Dhule,Rahatgarh,982,04/01/22,04/01/22,0,350,178.5,171.5
384,Post Covid,20/07/22,Narkatiaganj,Kalyan-Dombivali,2136,25/07/22,24/07/22,-1,500,295,205
385,Covid,25/06/20,Sumerpur,Thanjavur,2228,30/06/20,02/07/20,2,500,385,115
386,Post Covid,14/09/22,Anand,Katihar,2156,19/09/22,18/09/22,-1,500,295,205
387,Covid,29/05/20,Soyagaon,Dharmanagar,2255,03/06/20,05/06/20,2,500,375,125
388,Covid,02/05/21,Rajgarh,Sunam,619,04/05/21,04/05/21,0,200,160,40
389,Post Covid,13/12/22,Akola,Malerkotla,157,14/12/22,14/12/22,0,100,50,50
390,Covid,03/10/20,Nellikuppam,Godhra,1219,06/10/20,07/10/20,1,350,269.5,80.5
391,Covid,11/08/20,Gudivada,Panaji,893,13/08/20,13/08/20,0,350,294,56
392,Covid,10/10/20,Ramdurg,Malpura,237,11/10/20,11/10/20,0,100,84,16
393,Post Covid,27/05/22,Sausar,Pernampattu,1220,30/05/22,30/05/22,0,350,192.5,157.5
394,Post Covid,22/04/22,Shenkottai,Navsari,846,24/04/22,24/04/22,0,350,210,140
395,Covid,30/03/21,Neem-Ka-Thana,Nadiad,592,01/04/21,01/04/21,0,200,170,30
396,Covid,01/11/20,Gohana,Partur,2186,06/11/20,08/11/20,2,500,420,80
397,Covid,31/08/21,Musabani,Vadalur,1797,04/09/21,06/09/21,2,500,415,85
398,Covid,18/03/21,Mansa,Agra,1829,22/03/21,24/03/21,2,500,415,85
399,Post Covid,29/06/22,Purulia,Nargund,102,30/06/22,30/06/22,0,100,52,48
400,Post Covid,24/09/22,Vinukonda,Rajula,705,26/09/22,26/09/22,0,200,114,86
401,Covid,08/11/20,Raikot,Pathanamthitta,1192,11/11/20,12/11/20,1,350,280,70
402,Post Covid,30/05/22,Naugawan Sadat,Mira-Bhayandar,1856,03/06/22,02/06/22,-1,500,265,235
403,Post Covid,01/10/22,Kalpi,Nagar,612,03/10/22,03/10/22,0,200,116,84
404,Covid,23/04/20,Coimbatore,Shahbad,1519,27/04/20,28/04/20,1,500,390,110
405,Covid,13/01/21,Deesa,Pilani,2044,18/01/21,20/01/21,2,500,410,90
406,Post Covid,10/10/22,Kohima,Brahmapur,723,12/10/22,12/10/22,0,200,114,86
407,Post Covid,19/06/22,Thiruvallur,Muvattupuzha,324,20/06/22,20/06/22,0,200,120,80
408,Covid,23/10/20,Thana Bhawan,Neyyattinkara,1589,27/10/20,28/10/20,1,500,375,125
409,Post Covid,23/07/22,Maihar,Nimbahera,1001,26/07/22,26/07/22,0,350,189,161
410,Post Covid,16/12/22,Utraula,Tuensang,1136,19/12/22,19/12/22,0,350,192.5,157.5
411,Post Covid,03/08/22,Thanesar,Surandai,856,05/08/22,05/08/22,0,350,182,168
412,Covid,08/06/20,Bobbili,Umarga,1259,11/06/20,12/06/20,1,350,262.5,87.5
413,Post Covid,07/05/22,Arambagh,Lar,2466,12/05/22,11/05/22,-1,500,285,215
414,Covid,05/01/21,Azamgarh,Najibabad,1926,09/01/21,11/01/21,2,500,380,120
415,Post Covid,27/10/22,Phagwara,Hapur,652,29/10/22,29/10/22,0,200,116,84
416,Post Covid,17/10/22,Mattannur,Nongstoin,2447,22/10/22,21/10/22,-1,500,275,225
417,Post Covid,04/04/22,Nanded-Waghala,Kamareddy,1380,07/04/22,07/04/22,0,350,192.5,157.5
418,Covid,17/04/20,Barpeta,Ramanathapuram,931,19/04/20,19/04/20,0,350,273,77
419,Post Covid,06/08/22,Sonipat,Bheemunipatnam,2406,11/08/22,10/08/22,-1,500,280,220
420,Covid,31/12/20,Varanasi,Sanduru,2417,05/01/21,07/01/21,2,500,415,85
421,Post Covid,30/09/22,Yanam,Nanpara,2499,05/10/22,04/10/22,-1,500,265,235
422,Covid,28/11/21,Panniyannur,Nagpur,2191,03/12/21,05/12/21,2,500,395,105
423,Covid,21/09/21,Cuttack,Shrirampur,1054,24/09/21,25/09/21,1,350,283.5,66.5
424,Post Covid,20/09/22,Mahendragarh,Mancherial,894,22/09/22,22/09/22,0,350,182,168
425,Covid,31/08/20,Palladam,Rae Bareli,2347,05/09/20,07/09/20,2,500,400,100
426,Covid,02/12/20,Kasaragod,Padmanabhapuram,710,04/12/20,04/12/20,0,200,164,36
427,Covid,21/02/21,Manglaur,Taraori,1961,25/02/21,27/02/21,2,500,405,95
428,Post Covid,16/05/22,Forbesganj,Bengaluru,1994,20/05/22,19/05/22,-1,500,260,240
429,Covid,23/10/20,Nizamabad,Naidupet,1228,26/10/20,27/10/20,1,350,294,56
430,Post Covid,21/05/22,Lakshmeshwar,Mokokchung,2144,26/05/22,25/05/22,-1,500,265,235
431,Post Covid,28/04/22,Mainaguri,Thanesar,1045,01/05/22,01/05/22,0,350,196,154
432,Covid,04/06/20,Bapatla,Parlakhemundi,2189,09/06/20,11/06/20,2,500,385,115
433,Post Covid,03/08/22,Parlakhemundi,Siwan,1553,07/08/22,06/08/22,-1,500,250,250
434,Post Covid,18/03/22,Naugawan Sadat,Korba,1312,21/03/22,21/03/22,0,350,182,168
435,Covid,04/03/21,Rayagada,Panchla,1978,08/03/21,10/03/21,2,500,425,75
436,Covid,17/10/20,Naila Janjgir,Indore,513,19/10/20,19/10/20,0,200,168,32
437,Covid,01/04/20,Malda,Pali,74,02/04/20,02/04/20,0,100,77,23
438,Post Covid,01/08/22,Mapusa,Palampur,2007,06/08/22,05/08/22,-1,500,255,245
439,Post Covid,28/08/22,Narkhed,Ron,1031,31/08/22,31/08/22,0,350,192.5,157.5
440,Post Covid,02/12/22,Belonia,Jind,881,04/12/22,04/12/22,0,350,182,168
441,Covid,18/01/21,Thangadh,"Morinda, India",1244,21/01/21,22/01/21,1,350,269.5,80.5
442,Covid,01/04/21,Sholingur,Firozpur Cantt.,1433,04/04/21,05/04/21,1,350,283.5,66.5
443,Covid,15/04/21,Madanapalle,Deesa,1654,19/04/21,20/04/21,1,500,375,125
444,Covid,13/07/21,Makrana,Motihari,641,15/07/21,15/07/21,0,200,158,42
445,Covid,12/08/20,Mahasamund,Pen,2331,17/08/20,19/08/20,2,500,410,90
446,Covid,08/12/20,Bellampalle,Memari,1362,11/12/20,12/12/20,1,350,290.5,59.5
447,Covid,24/07/21,Vizianagaram,Jammalamadugu,1735,28/07/21,29/07/21,1,500,410,90
448,Covid,01/11/20,Sirsi,Morshi,1152,04/11/20,05/11/20,1,350,287,63
449,Post Covid,02/09/22,Nagaur,Malpura,318,03/09/22,03/09/22,0,200,118,82
450,Covid,11/11/21,Baleshwar Town,Nadiad,2258,16/11/21,18/11/21,2,500,375,125
451,Covid,30/01/21,Mapusa,Ponneri,1814,03/02/21,05/02/21,2,500,420,80
452,Post Covid,14/09/22,Sherghati,PandUrban Agglomeration,1834,18/09/22,17/09/22,-1,500,250,250
453,Covid,29/07/20,Phalodi,Aruppukkottai,676,31/07/20,31/07/20,0,200,150,50
454,Covid,10/10/21,Sainthia,Virudhunagar,838,12/10/21,12/10/21,0,350,283.5,66.5
455,Post Covid,21/12/22,PurqUrban Agglomerationzi,Yamunanagar,1735,25/12/22,24/12/22,-1,500,250,250
456,Covid,24/05/20,Rajpura,Yadgir,1687,28/05/20,29/05/20,1,500,415,85
457,Covid,14/11/20,Sangareddy,Bhimavaram,771,16/11/20,16/11/20,0,350,297.5,52.5
458,Post Covid,04/07/22,Varanasi,Phalodi,843,06/07/22,06/07/22,0,350,175,175
459,Covid,31/08/21,Nainpur,Rajgir,1894,04/09/21,06/09/21,2,500,385,115
460,Covid,04/01/21,Paschim Punropara,Ludhiana,161,05/01/21,05/01/21,0,100,80,20
461,Post Covid,29/10/22,Mandi,Srisailam Project (Right Flank Colony) Township,2109,03/11/22,02/11/22,-1,500,250,250
462,Post Covid,11/02/22,Theni Allinagaram,Rahatgarh,2153,16/02/22,15/02/22,-1,500,265,235
463,Post Covid,02/07/22,Shoranur,Wanaparthy,2426,07/07/22,06/07/22,-1,500,295,205
464,Covid,06/10/21,Sira,Sanand,597,08/10/21,08/10/21,0,200,166,34
465,Post Covid,01/05/22,Pernampattu,Pratapgarh,727,03/05/22,03/05/22,0,200,102,98
466,Post Covid,21/06/22,Aizawl,Porbandar,1387,24/06/22,24/06/22,0,350,206.5,143.5
467,Covid,23/04/21,Kharagpur,Purna,299,24/04/21,24/04/21,0,200,168,32
468,Post Covid,02/11/22,Bhiwandi,Adityapur,2085,07/11/22,06/11/22,-1,500,250,250
469,Post Covid,24/08/22,Jagraon,Phusro,1151,27/08/22,27/08/22,0,350,203,147
470,Covid,25/09/20,Sumerpur,Dhuri,169,26/09/20,26/09/20,0,100,82,18
471,Post Covid,26/10/22,Gobindgarh,Jaggaiahpet,1336,29/10/22,29/10/22,0,350,182,168
472,Covid,16/11/20,Vinukonda,Lathi,1497,19/11/20,20/11/20,1,350,269.5,80.5
473,Post Covid,07/11/22,Shrirangapattana,Narwana,1958,11/11/22,10/11/22,-1,500,300,200
474,Covid,22/07/21,Nawapur,Mansa,419,23/07/21,23/07/21,0,200,154,46
475,Post Covid,28/06/22,Sundargarh,Mangaluru,1257,01/07/22,01/07/22,0,350,199.5,150.5
476,Post Covid,07/02/22,Thanesar,Pandharpur,478,08/02/22,08/02/22,0,200,108,92
477,Covid,21/02/21,Reengus,Sardhana,576,23/02/21,23/02/21,0,200,168,32
478,Covid,06/12/20,Bathinda,Manawar,1737,10/12/20,11/12/20,1,500,425,75
479,Covid,05/11/21,Lucknow,Palacole,546,07/11/21,07/11/21,0,200,164,36
480,Covid,05/11/20,Adalaj,Sankeshwara,315,06/11/20,06/11/20,0,200,170,30
481,Post Covid,25/05/22,Baramula,Palakkad,1288,28/05/22,28/05/22,0,350,210,140
482,Post Covid,27/06/22,Palakkad,Reoti,1381,30/06/22,30/06/22,0,350,185.5,164.5
483,Covid,19/10/21,Dalli-Rajhara,Tirupati,1250,22/10/21,23/10/21,1,350,290.5,59.5
484,Post Covid,04/03/22,Supaul,Una,1829,08/03/22,07/03/22,-1,500,285,215
485,Covid,29/11/20,Hisar,Nepanagar,1007,02/12/20,03/12/20,1,350,290.5,59.5
486,Covid,11/02/21,Hansi,Forbesganj,2027,16/02/21,18/02/21,2,500,405,95
487,Post Covid,05/08/22,Palai,Takhatgarh,501,07/08/22,07/08/22,0,200,112,88
488,Covid,04/06/21,Mankachar,Chandausi,848,06/06/21,06/06/21,0,350,290.5,59.5
489,Post Covid,13/03/22,Thiruthuraipoondi,Suri,818,15/03/22,15/03/22,0,350,192.5,157.5
490,Post Covid,13/11/22,Namakkal,Sanduru,1367,16/11/22,16/11/22,0,350,178.5,171.5
491,Post Covid,09/02/22,Aurangabad,Lahar,2362,14/02/22,13/02/22,-1,500,295,205
492,Post Covid,09/01/22,Makhdumpur,Cuttack,989,11/01/22,11/01/22,0,350,196,154
493,Post Covid,11/10/22,Margao,Singrauli,1835,15/10/22,14/10/22,-1,500,280,220
494,Post Covid,18/09/22,Sanand,Sirhind Fatehgarh Sahib,183,19/09/22,19/09/22,0,100,58,42
495,Post Covid,07/04/22,Varanasi,Talegaon Dabhade,2084,12/04/22,11/04/22,-1,500,260,240
496,Post Covid,26/12/22,Rania,Sattenapalle,2496,31/12/22,30/12/22,-1,500,280,220
497,Covid,29/04/21,Rajpipla,Pandhurna,790,01/05/21,01/05/21,0,350,266,84
498,Post Covid,01/07/22,Umarga,Ahmednagar,1572,05/07/22,04/07/22,-1,500,260,240
499,Post Covid,05/05/22,Soro,Pali,436,06/05/22,06/05/22,0,200,104,96
500,Post Covid,25/01/22,Sircilla,Thanesar,2090,30/01/22,29/01/22,-1,500,295,205
501,Post Covid,09/11/22,Saunda,Raigarh,2152,14/11/22,13/11/22,-1,500,290,210
502,Post Covid,19/01/22,Adyar,Nargund,1414,22/01/22,22/01/22,0,350,189,161
503,Post Covid,11/10/22,Gwalior,Kagaznagar,1944,15/10/22,14/10/22,-1,500,265,235
504,Post Covid,13/03/22,Madanapalle,Narkhed,1413,16/03/22,16/03/22,0,350,175,175
505,Post Covid,11/08/22,Nainpur,Jharsuguda,2202,16/08/22,15/08/22,-1,500,295,205
506,Covid,27/03/21,Saunda,"Shahabad, Hardoi",1503,31/03/21,01/04/21,1,500,390,110
507,Post Covid,03/04/22,Puranpur,Talaja,1710,07/04/22,06/04/22,-1,500,280,220
508,Covid,25/09/21,Uchgaon,Malegaon,72,26/09/21,26/09/21,0,100,76,24
509,Covid,20/11/20,Naugawan Sadat,Adra,252,21/11/20,21/11/20,0,200,152,48
510,Post Covid,16/04/22,Thanesar,Hyderabad,2129,21/04/22,20/04/22,-1,500,285,215
511,Post Covid,06/07/22,Jind,Kottayam,2023,11/07/22,10/07/22,-1,500,285,215
512,Post Covid,27/05/22,Pindwara,Gopalganj,1278,30/05/22,30/05/22,0,350,189,161
513,Post Covid,04/07/22,Rajpipla,Sikandrabad,1712,08/07/22,07/07/22,-1,500,295,205
514,Post Covid,29/07/22,Fazilka,Sangrur,1124,01/08/22,01/08/22,0,350,182,168
515,Covid,22/07/21,Robertson Pet,Chilakaluripet,1763,26/07/21,28/07/21,2,500,380,120
516,Covid,26/12/21,Baripada Town,Sarangpur,1740,30/12/21,31/12/21,1,500,425,75
517,Post Covid,19/11/22,Peddapuram,Rayagada,2406,24/11/22,23/11/22,-1,500,300,200
518,Post Covid,22/12/22,Sonepur,Sagwara,473,23/12/22,23/12/22,0,200,108,92
519,Post Covid,31/12/22,Wardha,Nehtaur,1694,04/01/23,03/01/23,-1,500,285,215
520,Post Covid,13/02/22,Vapi,Paradip,2371,18/02/22,17/02/22,-1,500,275,225
521,Covid,07/10/21,Balaghat,Zaidpur,2055,12/10/21,14/10/21,2,500,425,75
522,Post Covid,12/05/22,Ozar,Barbil,1912,16/05/22,15/05/22,-1,500,290,210
523,Post Covid,19/07/22,Modasa,Usilampatti,2122,24/07/22,23/07/22,-1,500,285,215
524,Covid,14/03/21,Simdega,Sholavandan,111,15/03/21,15/03/21,0,100,81,19
525,Covid,13/01/21,Uran,Dehradun,244,14/01/21,14/01/21,0,100,75,25
526,Covid,14/11/20,Palwal,Chittoor,1096,17/11/20,18/11/20,1,350,266,84
527,Covid,24/12/21,Tiruchendur,Anakapalle,2066,29/12/21,31/12/21,2,500,410,90
528,Covid,13/11/21,Achhnera,Piriyapatna,545,15/11/21,15/11/21,0,200,166,34
529,Post Covid,13/05/22,Murshidabad,Uthiramerur,2393,18/05/22,17/05/22,-1,500,290,210
530,Covid,08/11/20,Mahalingapura,Wadhwan,205,09/11/20,09/11/20,0,100,79,21
531,Covid,17/11/20,Sillod,Zaidpur,132,18/11/20,18/11/20,0,100,81,19
532,Post Covid,19/12/22,Umarga,Panamattom,1921,23/12/22,22/12/22,-1,500,280,220
533,Covid,12/05/21,Murliganj,Hyderabad,864,14/05/21,14/05/21,0,350,276.5,73.5
534,Post Covid,03/08/22,Pakaur,Sangaria,2486,08/08/22,07/08/22,-1,500,250,250
535,Post Covid,14/05/22,Tiruchirappalli,Bongaigaon City,2463,19/05/22,18/05/22,-1,500,290,210
536,Covid,13/07/21,Changanassery,Sandi,619,15/07/21,15/07/21,0,200,160,40
537,Post Covid,28/11/22,Sujangarh,Monoharpur,1418,01/12/22,01/12/22,0,350,185.5,164.5
538,Covid,11/06/21,Pathardi,Faridkot,1748,15/06/21,16/06/21,1,500,375,125
539,Covid,08/06/20,Palwancha,Chandausi,2425,13/06/20,15/06/20,2,500,425,75
540,Covid,19/02/21,Mandi Dabwali,Mandalgarh,1364,22/02/21,23/02/21,1,350,280,70
541,Post Covid,30/09/22,Sirhind Fatehgarh Sahib,Achalpur,1198,03/10/22,03/10/22,0,350,192.5,157.5
542,Post Covid,21/08/22,Rosera,Tarn Taran,555,23/08/22,23/08/22,0,200,116,84
543,Post Covid,23/03/22,Sibsagar,Ponneri,884,25/03/22,25/03/22,0,350,210,140
544,Post Covid,17/10/22,Narsinghgarh,Gaya,2130,22/10/22,21/10/22,-1,500,260,240
545,Covid,07/12/20,Rath,Savner,794,09/12/20,09/12/20,0,350,294,56
546,Post Covid,13/02/22,Vinukonda,Pernampattu,2003,18/02/22,17/02/22,-1,500,255,245
547,Post Covid,04/06/22,Sohna,Morshi,2131,09/06/22,08/06/22,-1,500,260,240
548,Covid,17/04/21,Nagarkurnool,Mandya,300,18/04/21,18/04/21,0,200,168,32
549,Post Covid,29/08/22,Adoni,Nabha,1139,01/09/22,01/09/22,0,350,210,140
550,Post Covid,15/03/22,Periyakulam,Gudur,511,17/03/22,17/03/22,0,200,100,100
551,Covid,06/10/21,Gaya,Arambagh,2272,11/10/21,13/10/21,2,500,420,80
552,Covid,08/07/20,Raghunathganj,Palwancha,864,10/07/20,10/07/20,0,350,283.5,66.5
553,Covid,21/10/20,Keshod,Pakaur,2144,26/10/20,28/10/20,2,500,385,115
554,Post Covid,31/10/22,Sakti,Karnal,2153,05/11/22,04/11/22,-1,500,265,235
555,Post Covid,27/02/22,Valparai,Nabha,752,01/03/22,01/03/22,0,350,182,168
556,Post Covid,13/11/22,Balangir,Tiruppur,2202,18/11/22,17/11/22,-1,500,260,240
557,Covid,14/04/20,Agartala,Talwara,2147,19/04/20,21/04/20,2,500,390,110
558,Post Covid,17/03/22,Punch,Mehkar,153,18/03/22,18/03/22,0,100,57,43
559,Covid,23/12/20,Karwar,Peddapuram,1078,26/12/20,27/12/20,1,350,280,70
560,Covid,03/07/20,Gaya,Bobbili,1163,06/07/20,07/07/20,1,350,283.5,66.5
561,Covid,24/08/21,Samana,Sumerpur,1200,27/08/21,28/08/21,1,350,280,70
